,ID,ACADYEAR,PERC1,MENT1,PERC2,MENT2,FAC,PROM,Echec,Pass1erSession,Distinction,PercFinal
329,4231,2013-2014,,A,63.5,S,FSEG,L2,False,False,False,63.5
330,4233,2013-2014,60.2999992371,S,,,FSEG,L2,False,True,False,60.2999992371
331,4236,2013-2014,,AA,54.4000015259,A,FSEG,L2,True,False,False,54.4000015259
332,4238,2013-2014,,AA,63.7000007629,S,FSEG,L2,False,False,False,63.7000007629
333,4240,2013-2014,,ADM,61.2999992371,S,FSEG,L2,False,False,False,61.2999992371
334,4241,2013-2014,62.0999984741,S,,,FSEG,L2,False,True,False,62.0999984741
335,4245,2013-2014,,AA,62.5999984741,S,FSDC,L2,False,False,False,62.5999984741
336,4245,2014-2015,,AA,,,FSDC,L2,True,False,False,40.0
337,4246,2013-2014,,AA,41.7999992371,A,FSTA,G2,True,False,False,41.7999992371
338,4246,2014-2015,,AA,,AA,FSTA,G2,True,False,False,43.0
339,4249,2013-2014,,AA,74.0999984741,D,FSTA,Tech1,False,False,True,74.0999984741
340,4249,2014-2015,76.5999984741,D,,,FSTA,Tech2,False,True,True,76.5999984741
341,4252,2013-2014,62.5999984741,S,,,FSEG,L2,False,True,False,62.5999984741
342,4254,2013-2014,,AA,51.2999992371,NAF,FSEG,L1,True,False,False,51.2999992371
343,4254,2015-2016,48.5999984741,A,57.5,S,FSEG,L1,False,False,False,57.5
344,4255,2013-2014,,AA,60.5999984741,S,FSEG,L2,False,False,False,60.5999984741
345,4258,2012-2013,70.5999984741,D,,,FSEG,L1,False,True,True,70.5999984741
346,4258,2013-2014,72.5,D,,,FSEG,L2,False,True,True,72.5
347,4261,2013-2014,,AA,,AA,FSEG,L1,True,False,False,42.0
348,4263,2012-2013,57.9000015259,S,,,FSEG,L1,False,True,False,57.9000015259
349,4263,2013-2014,65.6999969482,S,,,FSEG,L2,False,True,False,65.6999969482
350,4267,2013-2014,,AA,51.9000015259,S,FSEG,L1,False,False,False,51.9000015259
351,4267,2014-2015,55.7999992371,A,61.7999992371,S,FSEG,L2,False,False,False,61.7999992371
352,4269,2013-2014,68.3000030518,S,,,FSEG,L2,False,True,False,68.3000030518
353,4270,2013-2014,67.5,S,,,FSEG,L2,False,True,False,67.5
354,4271,2013-2014,60.5,S,,,FPSE,L2,False,True,False,60.5
355,4272,2013-2014,,AA,,AA,FSEG,L2,True,False,False,49.0
356,4274,2013-2014,,AA,67.8000030518,S,FD,L2,False,False,False,67.8000030518
357,4276,2013-2014,52.5,A,56.4000015259,S,FSEG,L1,False,False,False,56.4000015259
358,4276,2014-2015,,A,60.5,S,FSEG,L2,False,False,False,60.5
359,4277,2013-2014,,AA,59.7999992371,S,FSEG,G3,False,False,False,59.7999992371
360,4277,2014-2015,,AA,,A,FSEG,L1,True,False,False,49.0
361,4278,2013-2014,,AA,59.2000007629,S,FSTA,Tech1,False,False,False,59.2000007629
362,4278,2014-2015,,AA,,A,FSTA,Tech2,True,False,False,42.0
363,4280,2013-2014,,AA,68.3000030518,S,FSTA,Tech1,False,False,False,68.3000030518
364,4280,2014-2015,,AA,64.6999969482,S,FSTA,Tech2,False,False,False,64.6999969482
365,4282,2013-2014,,AA,74.3000030518,D,FSTA,Tech1,False,False,True,74.3000030518
366,4282,2014-2015,,AA,67.1999969482,S,FSTA,Tech2,False,False,False,67.1999969482
367,4284,2013-2014,,AA,61.4000015259,S,FSTA,G2,False,False,False,61.4000015259
368,4284,2014-2015,,AA,,A,FSTA,G3,True,False,False,46.0
369,4284,2015-2016,,AA,,AA,FSTA,G3,True,False,False,45.0
370,4298,2013-2014,,AA,59.7000007629,S,FSTA,Tech1,False,False,False,59.7000007629
371,4298,2014-2015,,AA,,A,FSTA,Tech2,True,False,False,40.0
372,4299,2013-2014,,AA,75.6999969482,D,FSTA,Tech1,False,False,True,75.6999969482
373,4299,2014-2015,,AA,65.8000030518,S,FSTA,Tech2,False,False,False,65.8000030518
374,4300,2013-2014,58.5,A,62.0,S,FSTA,Tech1,False,False,False,62.0
375,4300,2014-2015,,ADSTM,67.3000030518,S,FSTA,Tech2,False,False,False,67.3000030518
376,4301,2013-2014,,AA,59.7999992371,S,FSTA,Tech1,False,False,False,59.7999992371
377,4301,2014-2015,,AA,,ADSTM,FSTA,Tech2,False,False,False,55.0
378,4306,2013-2014,77.5,D,,,FSTA,Tech1,False,True,True,77.5
379,4306,2014-2015,,AA,67.0999984741,S,FSTA,Tech2,False,False,False,67.0999984741
380,4307,2013-2014,62.0999984741,A,64.0999984741,S,FSTA,Tech1,False,False,False,64.0999984741
381,4307,2014-2015,,AA,62.5,S,FSTA,Tech2,False,False,False,62.5
382,4309,2013-2014,75.4000015259,D,,,FSTA,Tech1,False,True,True,75.4000015259
383,4309,2014-2015,,AA,67.5,S,FSTA,Tech2,False,False,False,67.5
384,4310,2013-2014,66.3000030518,A,66.5,S,FSTA,Tech1,False,False,False,66.5
385,4310,2014-2015,,AA,,A,FSTA,Tech2,True,False,False,48.0
386,4311,2013-2014,,AA,61.2999992371,S,FSTA,G3,False,False,False,61.2999992371
387,4311,2014-2015,61.9000015259,A,67.6999969482,S,FSTA,Tech1,False,False,False,67.6999969482
388,4311,2015-2016,,ADSTM,,ADM,FSTA,Tech2,False,False,False,55.0
389,4313,2013-2014,,AA,71.8000030518,D,FSTA,Tech1,False,False,True,71.8000030518
390,4313,2014-2015,,AA,65.4000015259,S,FSTA,Tech2,False,False,False,65.4000015259
391,4315,2013-2014,65.8000030518,S,,,FSEG,L2,False,True,False,65.8000030518
392,4316,2013-2014,63.9000015259,S,,,FSEG,L2,False,True,False,63.9000015259
393,4319,2013-2014,,AA,63.5,S,FSEG,L2,False,False,False,63.5
394,4320,2013-2014,67.0,S,,,FSEG,L2,False,True,False,67.0
395,4323,2013-2014,,AA,,AA,FSEG,L2,True,False,False,47.0
396,4323,2014-2015,,AA,63.2000007629,S,FSEG,L2,False,False,False,63.2000007629
397,4325,2013-2014,63.7000007629,S,,,FSEG,L2,False,True,False,63.7000007629
398,4326,2013-2014,,AA,63.0999984741,S,FSEG,L2,False,False,False,63.0999984741
399,4327,2012-2013,65.0,S,,,FD,L1,False,True,False,65.0
400,4327,2013-2014,69.8000030518,S,,,FD,L2,False,True,False,69.8000030518
401,4329,2013-2014,,A,61.2999992371,S,FSEG,L2,False,False,False,61.2999992371
402,4330,2013-2014,,AA,59.7999992371,S,FSEG,L2,False,False,False,59.7999992371
403,4333,2013-2014,,AA,51.2999992371,A,FSEG,L1,True,False,False,51.2999992371
404,4334,2013-2014,55.2999992371,A,60.7999992371,S,FSEG,L2,False,False,False,60.7999992371
405,4335,2014-2015,,AA,,A,FSEG,L1,True,False,False,44.0
406,4338,2013-2014,,AA,55.7999992371,S,FSEG,L2,False,False,False,55.7999992371
407,4340,2013-2014,,ADM,63.0999984741,S,FSEG,L2,False,False,False,63.0999984741
408,4341,2013-2014,61.7000007629,S,,,FSEG,L2,False,True,False,61.7000007629
409,4342,2013-2014,63.0,S,,,FSEG,L2,False,True,False,63.0
410,4344,2013-2014,,AA,61.5999984741,S,FSEG,L2,False,False,False,61.5999984741
411,4346,2013-2014,63.7000007629,S,,,FSEG,L2,False,True,False,63.7000007629
412,4347,2013-2014,,AA,60.5999984741,S,FSEG,L2,False,False,False,60.5999984741
413,4348,2012-2013,63.9000015259,S,,,FSEG,L1,False,True,False,63.9000015259
414,4348,2013-2014,72.5999984741,D,,,FSEG,L2,False,True,True,72.5999984741
415,4349,2013-2014,67.0999984741,S,,,FSEG,L2,False,True,False,67.0999984741
416,4352,2013-2014,,A,,ADM,FSEG,L2,False,False,False,55.0
417,4352,2014-2015,60.5,S,,,FSEG,L2,False,True,False,60.5
418,4354,2013-2014,64.5999984741,S,,,FSEG,L2,False,True,False,64.5999984741
419,4355,2013-2014,,AA,60.7000007629,S,FSEG,L2,False,False,False,60.7000007629
420,4357,2013-2014,,AA,55.7999992371,S,FSEG,L1,False,False,False,55.7999992371
421,4357,2014-2015,,AA,55.5999984741,S,FSEG,L2,False,False,False,55.5999984741
422,4358,2013-2014,,ADST,57.4000015259,S,FSEG,L2,False,False,False,57.4000015259
423,4359,2013-2014,65.1999969482,S,,,FSEG,L2,False,True,False,65.1999969482
424,4360,2013-2014,,AA,58.4000015259,S,FSEG,L2,False,False,False,58.4000015259
425,4362,2013-2014,,AA,,AA,FSEG,L1,True,False,False,42.0
426,4363,2013-2014,55.0999984741,A,58.5999984741,S,FSDC,L2,False,False,False,58.5999984741
427,4364,2013-2014,,A,59.7000007629,S,FSEG,L2,False,False,False,59.7000007629
428,4365,2013-2014,,AA,,AA,FSEG,L2,True,False,False,47.0
429,4367,2013-2014,,AA,61.5,S,FSDC,L2,False,False,False,61.5
430,4369,2012-2013,67.9000015259,S,,,FD,L1,False,True,False,67.9000015259
431,4369,2013-2014,66.3000030518,S,,,FD,L2,False,True,False,66.3000030518
432,4370,2013-2014,60.2000007629,S,,,FD,L2,False,True,False,60.2000007629
433,4371,2013-2014,,AA,67.9000015259,S,FSTA,Tech1,False,False,False,67.9000015259
434,4371,2014-2015,,AA,61.5999984741,S,FSTA,Tech2,False,False,False,61.5999984741
435,4372,2013-2014,,AA,,AA,FSTA,Tech1,True,False,False,46.0
436,4375,2013-2014,,AA,64.3000030518,S,FD,L2,False,False,False,64.3000030518
437,4377,2013-2014,,AA,47.2000007629,A,FSTA,G2,True,False,False,47.2000007629
438,4377,2014-2015,,AA,48.7000007629,A,FSTA,G2,True,False,False,48.7000007629
439,4378,2013-2014,,AA,64.9000015259,S,FSTA,Tech1,False,False,False,64.9000015259
440,4378,2014-2015,,AA,,A,FSTA,Tech2,True,False,False,49.0
441,4379,2013-2014,,AA,57.7000007629,A,FSTA,G3,True,False,False,57.7000007629
442,4379,2014-2015,58.4000015259,A,59.7000007629,S,FSTA,G3,False,False,False,59.7000007629
443,4379,2015-2016,,AA,61.4000015259,S,FSTA,Tech1,False,False,False,61.4000015259
444,4380,2013-2014,,AA,62.9000015259,S,FSTA,Tech1,False,False,False,62.9000015259
445,4380,2014-2015,,AA,63.4000015259,S,FSTA,Tech2,False,False,False,63.4000015259
446,4381,2013-2014,69.5,A,72.4000015259,D,FSTA,Tech1,False,False,True,72.4000015259
447,4381,2014-2015,,AA,,ADST,FSTA,Tech2,False,False,False,55.0
448,4383,2013-2014,66.4000015259,A,68.1999969482,S,FSTA,Tech1,False,False,False,68.1999969482
449,4383,2014-2015,,AA,62.7000007629,S,FSTA,Tech2,False,False,False,62.7000007629
450,4385,2013-2014,,AA,61.2000007629,S,FSTA,Tech1,False,False,False,61.2000007629
451,4385,2014-2015,,AA,63.0,S,FSTA,Tech2,False,False,False,63.0
452,4388,2013-2014,,A,57.5,A,FSTA,G3,True,False,False,57.5
453,4388,2014-2015,,AA,61.4000015259,S,FSTA,G3,False,False,False,61.4000015259
454,4388,2015-2016,,AA,66.6999969482,S,FSTA,Tech1,False,False,False,66.6999969482
455,4389,2013-2014,63.0,S,,,FSTA,Tech1,False,True,False,63.0
456,4389,2014-2015,,AA,62.2000007629,S,FSTA,Tech2,False,False,False,62.2000007629
457,4390,2013-2014,,AA,57.2999992371,A,FSTA,G3,True,False,False,57.2999992371
458,4390,2014-2015,,AA,61.2999992371,S,FSTA,G3,False,False,False,61.2999992371
459,4390,2015-2016,,AA,,AA,FSTA,Tech1,True,False,False,43.0
460,4392,2013-2014,59.7999992371,A,66.0,S,FD,L1,False,False,False,66.0
461,4392,2014-2015,,AA,64.8000030518,S,FD,L2,False,False,False,64.8000030518
462,4396,2013-2014,,AA,54.2999992371,A,FSTA,G3,True,False,False,54.2999992371
463,4396,2014-2015,,AA,57.0999984741,S,FSTA,G3,False,False,False,57.0999984741
464,4396,2015-2016,,AA,67.0,S,FSTA,Tech1,False,False,False,67.0
465,4397,2013-2014,,ADM,61.2999992371,S,FSEG,L2,False,False,False,61.2999992371
466,4398,2013-2014,,AA,54.9000015259,S,FSEG,L1,False,False,False,54.9000015259
467,4398,2014-2015,,AA,59.9000015259,S,FSEG,L2,False,False,False,59.9000015259
468,4399,2013-2014,,AA,67.0999984741,S,FSEG,L2,False,False,False,67.0999984741
469,4401,2013-2014,,AA,57.5999984741,A,FSTA,G3,True,False,False,57.5999984741
470,4401,2014-2015,,AA,,A,FSTA,G3,True,False,False,45.0
471,4402,2013-2014,,ADSTM,64.3000030518,S,FSEG,L2,False,False,False,64.3000030518
472,4408,2013-2014,,ADST,66.0999984741,S,FSEG,L2,False,False,False,66.0999984741
473,4409,2013-2014,,AA,48.5999984741,NAF,FSEG,L1,True,False,False,48.5999984741
474,4410,2013-2014,63.5,S,,,FSEG,L2,False,True,False,63.5
475,4411,2013-2014,,A,62.5999984741,S,FSEG,L2,False,False,False,62.5999984741
476,4415,2013-2014,62.2999992371,S,,,FSEG,L2,False,True,False,62.2999992371
477,4416,2013-2014,,AA,64.3000030518,S,FSEG,L2,False,False,False,64.3000030518
478,4418,2013-2014,,AA,55.7999992371,S,FSEG,L1,False,False,False,55.7999992371
479,4418,2014-2015,,AA,56.5999984741,S,FSEG,L2,False,False,False,56.5999984741
480,4419,2013-2014,,A,59.7000007629,S,FSEG,L2,False,False,False,59.7000007629
481,4421,2013-2014,,AA,,A,FSEG,L2,True,False,False,47.0
482,4422,2013-2014,,AA,62.2000007629,S,FSEG,L2,False,False,False,62.2000007629
483,4424,2012-2013,,AA,,,FSEG,L1,True,False,False,48.0
484,4426,2013-2014,62.2999992371,S,,,FSEG,L2,False,True,False,62.2999992371
485,4430,2012-2013,61.0,S,,,FSEG,G3,False,True,False,61.0
486,4430,2013-2014,53.2999992371,A,57.0999984741,S,FSEG,L1,False,False,False,57.0999984741
487,4430,2014-2015,59.5999984741,A,61.4000015259,S,FSEG,L2,False,False,False,61.4000015259
488,4432,2013-2014,,AA,,AA,FSEG,L2,True,False,False,46.0
489,4433,2013-2014,61.7000007629,S,,,FSEG,L2,False,True,False,61.7000007629
490,4436,2013-2014,,A,66.5999984741,S,FSEG,L2,False,False,False,66.5999984741
491,4437,2013-2014,63.7999992371,S,,,FSEG,L2,False,True,False,63.7999992371
492,4439,2013-2014,64.4000015259,S,,,FSEG,L2,False,True,False,64.4000015259
493,4441,2013-2014,,ADM,65.4000015259,S,FSEG,L2,False,False,False,65.4000015259
494,4446,2013-2014,,AA,60.0,S,FSEG,L2,False,False,False,60.0
495,4447,2013-2014,,AA,59.7000007629,S,FSEG,L1,False,False,False,59.7000007629
496,4447,2014-2015,,AA,58.4000015259,S,FSEG,L2,False,False,False,58.4000015259
497,4449,2013-2014,,AA,55.0,S,FSEG,L1,False,False,False,55.0
498,4449,2014-2015,,AA,57.7000007629,S,FSEG,L2,False,False,False,57.7000007629
499,4450,2013-2014,,A,59.0999984741,S,FSEG,L2,False,False,False,59.0999984741
500,4453,2013-2014,57.5999984741,A,59.0999984741,S,FSEG,L2,False,False,False,59.0999984741
501,4455,2013-2014,47.9000015259,A,56.7999992371,S,FSEG,L1,False,False,False,56.7999992371
502,4455,2014-2015,,A,62.7999992371,S,FSEG,L2,False,False,False,62.7999992371
503,4457,2012-2013,62.4000015259,S,,,FSEG,L1,False,True,False,62.4000015259
504,4457,2013-2014,68.8000030518,S,,,FSEG,L2,False,True,False,68.8000030518
505,4458,2013-2014,64.1999969482,S,,,FSEG,L2,False,True,False,64.1999969482
506,4460,2013-2014,,AA,62.5,S,FSEG,L2,False,False,False,62.5
507,4463,2013-2014,,A,59.7999992371,S,FSEG,L2,False,False,False,59.7999992371
508,4466,2013-2014,57.0999984741,A,59.5999984741,S,FSEG,L1,False,False,False,59.5999984741
509,4466,2014-2015,,AA,60.7999992371,S,FSEG,L2,False,False,False,60.7999992371
510,4467,2013-2014,,A,59.4000015259,S,FSEG,L2,False,False,False,59.4000015259
511,4468,2013-2014,,AA,60.5999984741,S,FSEG,L2,False,False,False,60.5999984741
512,4470,2013-2014,,AA,,AA,FSEG,L2,True,False,False,46.0
513,4470,2014-2015,,AA,,A,FSEG,L2,True,False,False,40.0
514,4471,2013-2014,,AA,64.5,S,FSEG,L2,False,False,False,64.5
515,4472,2013-2014,62.5999984741,S,,,FSEG,L2,False,True,False,62.5999984741
516,4473,2013-2014,,AA,49.0,A,FSEG,L1,True,False,False,49.0
517,4473,2014-2015,,AA,57.7999992371,S,FSEG,L1,False,False,False,57.7999992371
518,4473,2015-2016,,AA,59.4000015259,S,FSEG,L2,False,False,False,59.4000015259
519,4474,2013-2014,,AA,62.5999984741,S,FSEG,L2,False,False,False,62.5999984741
520,4475,2013-2014,,AA,62.9000015259,S,FSEG,L2,False,False,False,62.9000015259
521,4478,2013-2014,64.5,A,68.1999969482,S,FSTA,Tech1,False,False,False,68.1999969482
522,4478,2014-2015,,AA,67.5999984741,S,FSTA,Tech2,False,False,False,67.5999984741
523,4481,2013-2014,,AA,66.0,S,FSTA,Tech1,False,False,False,66.0
524,4481,2014-2015,,AA,,ADST,FSTA,Tech2,False,False,False,55.0
525,4482,2013-2014,,AA,,AA,FSTA,G2,True,False,False,43.0
526,4483,2014-2015,,AA,58.2000007629,S,FSDC,L1,False,False,False,58.2000007629
527,4483,2015-2016,,AA,,,FSDC,L2,True,False,False,41.0
528,4488,2013-2014,,AA,,A,FSTA,G3,True,False,False,40.0
529,4488,2014-2015,,AA,,A,FSTA,G3,True,False,False,47.0
530,4489,2013-2014,,AA,61.0999984741,S,FSTA,Tech1,False,False,False,61.0999984741
531,4489,2014-2015,,AA,71.8000030518,D,FSTA,Tech2,False,False,True,71.8000030518
532,4490,2014-2015,,AA,43.7000007629,A,FSTA,G2,True,False,False,43.7000007629
533,4490,2015-2016,,AA,54.0999984741,S,FSTA,G2,False,False,False,54.0999984741
534,4492,2013-2014,,AA,58.0,S,FSTA,G3,False,False,False,58.0
535,4492,2014-2015,,AA,59.4000015259,S,FSTA,Tech1,False,False,False,59.4000015259
536,4492,2015-2016,,AA,,AA,FSTA,Tech2,True,False,False,45.0
537,4493,2013-2014,,AA,57.0999984741,A,FSDC,L2,True,False,False,57.0999984741
538,4494,2013-2014,,AA,59.2999992371,S,FSTA,Tech1,False,False,False,59.2999992371
539,4494,2014-2015,,AA,62.2999992371,S,FSTA,Tech2,False,False,False,62.2999992371
540,4497,2013-2014,,AA,47.0,A,FSTA,Tech1,True,False,False,47.0
541,4497,2014-2015,59.7000007629,A,63.7999992371,S,FSTA,Tech1,False,False,False,63.7999992371
542,4498,2013-2014,49.5,A,59.2999992371,S,FSTA,Tech1,False,False,False,59.2999992371
543,4498,2014-2015,,A,63.0,S,FSTA,Tech2,False,False,False,63.0
544,4500,2013-2014,,AA,62.9000015259,S,FSTA,G3,False,False,False,62.9000015259
545,4500,2014-2015,,AA,68.5,S,FSTA,Tech1,False,False,False,68.5
546,4500,2015-2016,,AA,,ADSTM,FSTA,Tech2,False,False,False,55.0
547,4505,2013-2014,,AA,67.1999969482,S,FSTA,Tech1,False,False,False,67.1999969482
548,4505,2014-2015,,AA,65.9000015259,S,FSTA,Tech2,False,False,False,65.9000015259
549,4508,2013-2014,62.7999992371,S,,,FSEG,L2,False,True,False,62.7999992371
550,4510,2013-2014,57.0,S,,,FPSE,L1,False,True,False,57.0
551,4510,2014-2015,,AA,63.7000007629,S,FPSE,L2,False,False,False,63.7000007629
552,4511,2013-2014,,AA,,AA,FSTA,G2,True,False,False,47.0
553,4512,2013-2014,,AA,62.0,S,FSDC,L2,False,False,False,62.0
554,4513,2013-2014,,ADSTM,61.2999992371,S,FSEG,L2,False,False,False,61.2999992371
555,4515,2013-2014,,AA,55.7999992371,S,FD,L1,False,False,False,55.7999992371
556,4515,2014-2015,,AA,63.9000015259,S,FD,L2,False,False,False,63.9000015259
557,4519,2013-2014,60.7000007629,S,,,FSEG,L2,False,True,False,60.7000007629
558,4528,2013-2014,,AA,58.0,S,FSEG,L2,False,False,False,58.0
559,4531,2013-2014,,A,64.0999984741,S,FSEG,L2,False,False,False,64.0999984741
560,4532,2013-2014,,AA,,AA,FSEG,L2,True,False,False,47.0
561,4533,2013-2014,,AA,64.4000015259,S,FSEG,L2,False,False,False,64.4000015259
562,4535,2013-2014,,A,64.0999984741,S,FSEG,L2,False,False,False,64.0999984741
563,4536,2013-2014,,ADM,64.3000030518,S,FSEG,L2,False,False,False,64.3000030518
564,4539,2013-2014,,AA,63.2000007629,S,FSTA,Tech1,False,False,False,63.2000007629
565,4539,2014-2015,,AA,63.7999992371,S,FSTA,Tech2,False,False,False,63.7999992371
566,4542,2013-2014,,AA,49.0,A,FSEG,L1,True,False,False,49.0
567,4543,2012-2013,67.0999984741,S,,,FSEG,L1,False,True,False,67.0999984741
568,4543,2013-2014,70.8000030518,D,,,FSEG,L2,False,True,True,70.8000030518
569,4544,2013-2014,60.2000007629,S,,,FPSE,L1,False,True,False,60.2000007629
570,4544,2014-2015,,AA,66.1999969482,S,FPSE,L2,False,False,False,66.1999969482
571,4545,2013-2014,62.4000015259,S,,,FSEG,L2,False,True,False,62.4000015259
572,4550,2013-2014,,A,57.4000015259,S,FSEG,L2,False,False,False,57.4000015259
573,4552,2013-2014,,AA,58.2999992371,S,FSEG,L2,False,False,False,58.2999992371
574,4553,2013-2014,,AA,58.0,S,FSEG,L1,False,False,False,58.0
575,4553,2014-2015,,AA,63.5999984741,S,FSEG,L2,False,False,False,63.5999984741
576,4554,2013-2014,,A,63.2000007629,S,FSEG,L2,False,False,False,63.2000007629
577,4556,2013-2014,61.9000015259,S,,,FSEG,L2,False,True,False,61.9000015259
578,4558,2013-2014,,ADM,58.7999992371,S,FSEG,L2,False,False,False,58.7999992371
579,4559,2013-2014,,AA,,AA,FSEG,L2,True,False,False,44.0
580,4559,2014-2015,,AA,61.5999984741,S,FSEG,L2,False,False,False,61.5999984741
581,4560,2013-2014,68.3000030518,S,,,FSEG,L2,False,True,False,68.3000030518
582,4561,2013-2014,54.2000007629,A,62.0,S,FSEG,L2,False,False,False,62.0
583,4562,2013-2014,58.5999984741,A,61.0999984741,S,FSEG,L2,False,False,False,61.0999984741
584,4563,2013-2014,67.5999984741,S,,,FSEG,L2,False,True,False,67.5999984741
585,4566,2013-2014,,AA,58.4000015259,S,FSEG,L2,False,False,False,58.4000015259
586,4567,2012-2013,69.1999969482,S,,,FSEG,L1,False,True,False,69.1999969482
587,4567,2013-2014,68.6999969482,S,,,FSEG,L2,False,True,False,68.6999969482
588,4569,2013-2014,,AA,60.2999992371,S,FSEG,L2,False,False,False,60.2999992371
589,4570,2013-2014,,ADM,63.5,S,FSEG,L2,False,False,False,63.5
590,4574,2012-2013,62.5,S,,,FSDC,G3,False,True,False,62.5
591,4574,2013-2014,,AA,57.7000007629,S,FSDC,L1,False,False,False,57.7000007629
592,4574,2014-2015,,A,62.0,S,FSDC,L2,False,False,False,62.0
593,4577,2013-2014,,AA,50.5999984741,A,FSEG,L1,True,False,False,50.5999984741
594,4585,2013-2014,,ADSTM,64.9000015259,S,FSEG,L2,False,False,False,64.9000015259
595,4587,2013-2014,,A,59.0,S,FSEG,L2,False,False,False,59.0
596,4592,2013-2014,,ADSTM,63.2999992371,S,FSEG,L2,False,False,False,63.2999992371
597,4595,2012-2013,61.0999984741,S,,,FD,G3,False,True,False,61.0999984741
598,4595,2013-2014,,AA,,A,FD,L1,True,False,False,42.0
599,4596,2013-2014,,AA,63.0999984741,S,FSEG,L2,False,False,False,63.0999984741
600,4597,2013-2014,,A,64.8000030518,S,FSEG,L2,False,False,False,64.8000030518
601,4602,2013-2014,,AA,54.9000015259,A,FSDC,L2,True,False,False,54.9000015259
602,4603,2013-2014,,AA,,A,FSDC,L1,True,False,False,46.0
603,4605,2013-2014,,AA,54.2999992371,A,FSTA,G3,True,False,False,54.2999992371
604,4605,2014-2015,,AA,,A,FSTA,G3,True,False,False,43.0
605,4609,2012-2013,63.0,S,,,FSDC,L2,False,True,False,63.0
606,4612,2013-2014,,AA,,A,FSTA,Tech1,True,False,False,45.0
607,4612,2014-2015,,AA,,A,FSTA,Tech1,True,False,False,48.0
608,4617,2013-2014,79.4000015259,D,,,FSTA,Tech1,False,True,True,79.4000015259
609,4617,2014-2015,,AA,70.5999984741,D,FSTA,Tech2,False,False,True,70.5999984741
610,4619,2013-2014,,AA,73.1999969482,D,FSTA,Tech1,False,False,True,73.1999969482
611,4619,2014-2015,,AA,65.1999969482,S,FSTA,Tech2,False,False,False,65.1999969482
612,4620,2013-2014,,AA,69.0999984741,S,FSTA,Tech1,False,False,False,69.0999984741
613,4620,2014-2015,,AA,61.9000015259,S,FSTA,Tech2,False,False,False,61.9000015259
614,4622,2013-2014,,AA,69.9000015259,S,FSTA,Tech1,False,False,False,69.9000015259
615,4622,2014-2015,,AA,66.3000030518,S,FSTA,Tech2,False,False,False,66.3000030518
616,4624,2013-2014,64.3000030518,S,,,FD,L2,False,True,False,64.3000030518
617,4625,2013-2014,64.8000030518,S,,,FD,L2,False,True,False,64.8000030518
618,4627,2013-2014,,A,59.4000015259,S,FD,L2,False,False,False,59.4000015259
619,4628,2013-2014,,AA,60.5999984741,S,FSDC,L2,False,False,False,60.5999984741
620,4629,2013-2014,,AA,,A,FSDC,L2,True,False,False,49.0
621,4629,2014-2015,,AA,60.9000015259,S,FSDC,L2,False,False,False,60.9000015259
622,4630,2013-2014,,AA,57.5999984741,A,FSDC,L2,True,False,False,57.5999984741
