,ID,SCHOOLSTATUS,SCHOOL_RIGHT,OPTION_RIGHT,FAC,SCHOOLPROVINCE,GENDER,DIPPERC,AGE,CGPA,DistinctionRatio,EchecRatio,NACADYEAR,Pass1stSessionRatio
0,3895,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,31,59.4000015259,G,G,1.0,G
1,4048,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,30,40.0,G,A,1.0,G
2,4217,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,54.0,28,61.2999992371,G,G,1.0,A
3,4347,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,29,60.5999984741,G,G,1.0,G
4,4409,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,58.0,27,48.5999984741,G,A,1.0,G
5,4473,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,31,55.4000002543,G,E,3.0,G
14,5718,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,58.0,25,61.5,G,G,2.0,G
15,6141,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,59.0,29,60.066666921,G,G,3.0,A
16,6235,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,58.0,27,60.5,G,G,2.0,G
17,6236,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,26,58.9500007629,G,G,2.0,G
18,6569,protestant,zanner,latin philo,FSEG,NORD-KIVU,H,53.0,26,59.0,G,G,2.0,G
19,7213,protestant,zanner,latin philo,FSEG,NORD-KIVU,H,57.0,28,56.7000007629,G,G,3.0,G
22,8115,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,F,61.0,22,62.8000011444,G,G,4.0,B
23,8247,protestant,zanner,latin philo,FSEG,NORD-KIVU,H,59.0,23,60.2333335877,G,G,3.0,G
24,8281,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,24,55.9666659038,G,E,3.0,G
26,8379,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,23,57.433333079,G,G,3.0,G
28,8875,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,25,54.7666676839,G,E,3.0,G
30,9023,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,F,53.0,24,57.366666158,G,G,3.0,G
31,9057,protestant,zanner,latin philo,FSEG,NORD-KIVU,H,50.0,27,48.0,G,A,1.0,G
32,9195,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,F,55.0,21,60.1666666667,G,G,3.0,C
34,9413,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,F,62.0,24,61.933333079,G,G,3.0,E
35,9542,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,20,58.1333325704,G,G,3.0,G
36,9544,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,24,45.0,G,A,1.0,G
38,9618,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,21,56.7333335877,G,G,3.0,E
40,9833,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,23,53.75,G,G,2.0,G
42,9861,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,20,57.5500011444,G,G,2.0,D
43,9864,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,20,47.0,G,A,1.0,G
45,9872,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,F,61.0,21,65.4500007629,G,G,2.0,G
47,9997,protestant,zanner,latin philo,FSEG,NORD-KIVU,H,53.0,23,44.0,G,A,1.0,G
48,10007,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,22,56.75,G,G,2.0,G
50,10058,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,F,56.0,22,56.25,G,G,2.0,G
52,10157,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,21,59.8500003815,G,G,2.0,G
53,10237,protestant,zanner,latin philo,FSEG,NORD-KIVU,F,59.0,22,56.2000007629,G,G,2.0,G
56,10459,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,24,51.75,G,D,2.0,G
62,10758,protestant,zanner,latin philo,FSEG,NORD-KIVU,F,52.0,22,55.9500007629,G,G,2.0,G
63,10800,protestant,zanner,latin philo,FSEG,NORD-KIVU,H,54.0,21,59.3999996185,G,G,2.0,G
64,10801,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,H,59.0,21,58.1000003815,G,G,2.0,G
65,11331,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,23,58.4000015259,G,G,1.0,G
66,11368,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,F,57.0,22,46.0999984741,G,A,1.0,G
68,11434,protestant,zanner,latin philo,FSEG,NORD-KIVU,H,59.0,21,56.7999992371,G,G,1.0,G
70,11556,protestant,zanner,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,18,55.0,G,G,1.0,G
77,12019,protestant,zanner,latin philo,FSEG,NORD-KIVU,F,60.0,21,61.0,G,G,1.0,G
83,8283,publique,edap/isp,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,23,54.7666676839,G,G,3.0,G
85,9700,publique,edap/isp,commmerciale et adm,FSEG,SUD-KIVU,H,59.0,25,61.8999996185,G,G,2.0,G
86,9717,publique,edap/isp,commmerciale et adm,FSEG,SUD-KIVU,H,65.0,27,64.0,G,G,2.0,G
93,2509,publique,ibanda,commmerciale et adm,FSEG,SUD-KIVU,H,55.0,29,61.5999984741,G,G,1.0,G
97,3833,publique,ibanda,math-physique,FSEG,SUD-KIVU,H,52.0,30,60.2000007629,G,G,1.0,G
98,4276,publique,ibanda,commmerciale et adm,FSEG,SUD-KIVU,H,54.0,28,58.4500007629,G,G,2.0,G
99,4277,publique,ibanda,commmerciale et adm,FSEG,SUD-KIVU,H,51.0,27,54.3999996185,G,D,2.0,G
100,5026,publique,ibanda,commmerciale et adm,FSEG,SUD-KIVU,H,58.0,28,51.2999992371,G,D,2.0,G
101,5683,publique,ibanda,commmerciale et adm,FSEG,SUD-KIVU,H,68.0,25,60.3999996185,G,G,2.0,G
102,6241,publique,ibanda,commmerciale et adm,FSEG,SUD-KIVU,F,52.0,26,52.5,G,A,1.0,G
110,8818,publique,ibanda,commmerciale et adm,FSEG,SUD-KIVU,H,51.0,26,48.7999992371,G,A,2.0,G
113,9716,publique,ibanda,commmerciale et adm,FSEG,SUD-KIVU,H,60.0,26,63.25,G,G,2.0,D
125,12104,publique,ibanda,commmerciale et adm,FSEG,SUD-KIVU,H,50.0,24,48.9000015259,G,A,1.0,G
127,4329,privé,frere alimba,math-physique,FSEG,EQUATEUR,H,50.0,26,61.2999992371,G,G,1.0,G
128,6135,privé,frere alimba,math-physique,FSEG,KINSHASA,H,58.0,27,57.8500003815,G,G,2.0,G
131,9038,catholique,iti gombe,bio-chimie,FSEG,KINSHASA,F,65.0,22,61.0333340963,G,G,3.0,G
132,9549,catholique,iti gombe,commmerciale et adm,FSEG,NORD-KIVU,F,65.0,21,48.6499996185,G,A,2.0,G
151,9729,publique,butembo,commmerciale et adm,FSEG,NORD-KIVU,F,54.0,25,63.9000015259,G,G,2.0,D
157,11450,catholique,butembo,commmerciale et adm,FSEG,NORD-KIVU,F,61.0,21,56.5,G,G,1.0,G
161,11859,publique,butembo,pedagogie,FSEG,NORD-KIVU,F,57.0,21,57.5999984741,G,G,1.0,G
166,12239,catholique,butembo,commmerciale et adm,FSEG,NORD-KIVU,F,55.0,25,55.4000015259,G,G,1.0,G
167,4216,protestant,masisi,commmerciale et adm,FSEG,NORD-KIVU,H,62.0,30,62.7999992371,G,G,1.0,A
170,11676,publique,masisi,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,19,60.5999984741,G,G,1.0,A
174,3817,publique,chemchem,sociale,FSEG,NORD-KIVU,F,57.0,26,57.9000015259,G,G,1.0,A
176,4411,publique,chemchem,nutr,FSEG,NORD-KIVU,F,56.0,28,62.5999984741,G,G,1.0,G
177,4457,publique,chemchem,sociale,FSEG,NORD-KIVU,F,71.0,24,65.6000022889,G,G,2.0,A
178,4458,publique,chemchem,sociale,FSEG,inconnu,F,58.0,25,64.1999969482,G,G,1.0,A
189,4902,publique,chemchem,sociale,FSEG,NORD-KIVU,F,60.0,26,59.5,G,G,2.0,G
193,5748,publique,chemchem,nutr,FSEG,NORD-KIVU,F,50.0,24,49.0,G,A,1.0,G
195,6165,publique,chemchem,sociale,FSEG,NORD-KIVU,F,51.0,25,49.0,G,A,1.0,G
196,6209,publique,chemchem,nutr,FSEG,NORD-KIVU,F,51.0,24,61.7000007629,G,G,2.0,G
197,6377,publique,chemchem,sociale,FSEG,NORD-KIVU,F,73.0,24,64.200000763,G,G,3.0,C
198,6378,publique,chemchem,sociale,FSEG,NORD-KIVU,F,54.0,24,61.0,G,G,2.0,G
199,6483,publique,chemchem,sociale,FSEG,NORD-KIVU,F,59.0,24,58.1000003815,G,G,2.0,G
204,6669,publique,chemchem,sociale,FSEG,NORD-KIVU,F,58.0,25,58.6000003815,G,G,2.0,G
209,7128,publique,chemchem,coupe couture,FSEG,NORD-KIVU,F,60.0,25,59.3333333333,G,G,3.0,E
214,8973,publique,chemchem,coupe couture,FSEG,NORD-KIVU,F,77.0,22,61.0,G,G,3.0,A
219,10726,publique,chemchem,coupe couture,FSEG,NORD-KIVU,F,60.0,22,57.1500015259,G,G,2.0,G
222,7202,publique,ndosho,commmerciale et adm,FSEG,NORD-KIVU,F,57.0,25,49.2000007629,G,D,2.0,G
224,8133,publique,ndosho,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,26,42.0,G,A,1.0,G
225,8187,publique,ndosho,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,24,40.0,G,A,1.0,G
230,9266,publique,ndosho,sociale,FSEG,NORD-KIVU,H,65.0,24,49.7000007629,G,D,2.0,G
234,10103,publique,ndosho,bio-chimie,FSEG,NORD-KIVU,H,58.0,24,60.1999988556,G,G,2.0,G
240,10723,publique,ndosho,sociale,FSEG,NORD-KIVU,F,52.0,21,44.0,G,A,1.0,G
249,3734,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,28,61.7999992371,G,G,1.0,G
251,4254,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,28,54.3999996185,G,D,2.0,G
252,4416,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,64.0,26,64.3000030518,G,G,1.0,G
253,4460,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,H,54.0,29,62.5,G,G,1.0,G
258,5656,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,69.0,25,65.4000015259,G,G,2.0,D
259,5739,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,28,56.5,G,G,2.0,G
262,6414,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,61.0,23,63.5999984741,G,G,3.0,C
263,6533,protestant,himbi,latin philo,FSEG,NORD-KIVU,F,65.0,25,59.1500015259,G,G,2.0,G
267,7085,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,H,58.0,26,56.8666661581,G,G,3.0,G
268,7138,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,H,59.0,26,58.7666664124,G,E,3.0,G
269,7144,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,H,56.0,23,61.3000005086,G,G,3.0,E
279,8967,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,24,40.0,G,A,1.0,G
280,8995,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,54.0,22,58.0999997457,G,G,3.0,G
283,9087,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,55.0,21,58.7666676839,G,G,3.0,C
284,9090,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,23,55.9666659037,G,G,3.0,G
285,9127,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,57.0,21,60.3333333333,G,G,3.0,G
286,9155,protestant,himbi,pedagogie,FSEG,NORD-KIVU,F,65.0,25,58.8000005086,G,G,3.0,C
288,9235,protestant,himbi,pedagogie,FSEG,NORD-KIVU,F,60.0,24,42.0,G,A,1.0,G
291,9287,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,24,58.3333333333,G,G,3.0,G
294,9477,protestant,himbi,latin philo,FSEG,NORD-KIVU,H,62.0,21,60.8000005086,G,G,3.0,C
295,9554,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,H,54.0,21,63.4333318074,G,G,3.0,C
297,9628,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,23,58.1333325704,G,G,3.0,G
298,9648,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,H,64.0,24,42.0,G,A,1.0,G
303,10148,protestant,himbi,pedagogie,FSEG,NORD-KIVU,F,58.0,22,42.0,G,A,1.0,G
305,10269,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,55.0,22,62.0999984741,G,G,1.0,G
307,10344,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,23,53.25,G,D,2.0,G
308,10531,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,61.0,21,59.0499992371,G,G,2.0,G
312,10831,protestant,himbi,pedagogie,FSEG,SUD-KIVU,H,53.0,27,46.0,G,A,1.0,G
314,11134,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,H,61.0,23,40.0,G,A,1.0,G
315,11392,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,20,55.9000015259,G,G,1.0,G
316,11512,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,56.0,20,45.5999984741,G,A,1.0,G
317,11517,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,H,57.0,21,60.0,G,G,1.0,G
320,11638,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,57.0,19,59.2999992371,G,G,1.0,A
322,11674,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,F,57.0,21,58.5,G,G,1.0,G
330,12128,protestant,himbi,pedagogie,FSEG,NORD-KIVU,H,60.0,22,54.5999984741,G,G,1.0,G
333,12210,protestant,himbi,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,22,56.7999992371,G,G,1.0,G
335,4905,catholique,kambali,latin philo,FSEG,NORD-KIVU,H,53.0,25,59.6000003815,G,G,2.0,G
349,9308,publique,Mugunga,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,22,43.0,G,A,1.0,G
350,9311,publique,Mugunga,sociale,FSEG,NORD-KIVU,H,52.0,24,48.0,G,A,1.0,G
355,4472,catholique,mwanga/ uvira,commmerciale et adm,FSEG,SUD-KIVU,H,57.0,27,62.5999984741,G,G,1.0,A
358,8128,catholique,mwanga/ uvira,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,24,58.2999992371,G,G,3.0,G
359,8496,catholique,mwanga/ uvira,commmerciale et adm,FSEG,SUD-KIVU,H,52.0,28,54.9333343506,G,E,3.0,G
360,9530,catholique,mwanga/ uvira,commmerciale et adm,FSEG,SUD-KIVU,H,50.0,30,49.0,G,A,1.0,G
363,11351,catholique,mwanga/ uvira,commmerciale et adm,FSEG,NORD-KIVU,F,59.0,19,53.2000007629,G,G,1.0,G
365,11520,catholique,mwanga/ uvira,commmerciale et adm,FSEG,SUD-KIVU,F,53.0,21,52.0,G,G,1.0,G
376,6948,catholique,it kasabinyole,elec,FSEG,NORD-KIVU,H,50.0,27,65.3000030518,G,G,1.0,A
379,8968,kimbanguiste,kisolokele,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,26,58.2666664123,G,G,3.0,G
380,11875,kimbanguiste,kisolokele,sociale,FSEG,NORD-KIVU,H,58.0,20,52.0,G,A,1.0,G
381,10193,catholique,mgr henri pierrard,latin philo,FSEG,NORD-KIVU,H,59.0,22,60.7000007629,G,G,2.0,A
383,6138,publique,uzima,sociale,FSEG,NORD-KIVU,H,52.0,27,56.0499992371,G,G,2.0,G
385,7106,publique,uzima,sociale,FSEG,NORD-KIVU,H,62.0,27,58.5,G,G,3.0,G
386,7154,publique,uzima,sociale,FSEG,NORD-KIVU,F,73.0,25,61.0333328247,G,G,3.0,G
387,7161,publique,uzima,commmerciale et adm,FSEG,NORD-KIVU,F,65.0,23,59.0999997457,G,G,3.0,G
388,7226,publique,uzima,sociale,FSEG,NORD-KIVU,F,68.0,22,60.75,G,G,2.0,D
395,8150,publique,uzima,commerciale informatique,FSEG,NORD-KIVU,H,60.0,24,62.5499992371,G,G,4.0,A
397,8159,publique,uzima,commerciale informatique,FSEG,NORD-KIVU,F,63.0,22,55.5,D,D,2.0,D
400,8197,publique,uzima,commerciale informatique,FSEG,NORD-KIVU,H,55.0,25,59.6000003815,G,G,4.0,F
402,8329,publique,uzima,sociale,FSEG,NORD-KIVU,F,71.0,23,61.2750005722,G,G,4.0,B
404,8467,publique,uzima,sociale,FSEG,NORD-KIVU,H,62.0,24,58.5249996185,G,G,4.0,G
410,9422,publique,uzima,sociale,FSEG,NORD-KIVU,F,63.0,20,45.3500003815,G,A,2.0,G
411,9849,publique,uzima,commerciale informatique,FSEG,NORD-KIVU,F,65.0,22,62.25,G,G,2.0,A
412,9896,publique,uzima,commerciale informatique,FSEG,NORD-KIVU,H,64.0,23,63.1499996185,G,G,2.0,D
413,9946,publique,uzima,commerciale informatique,FSEG,NORD-KIVU,F,59.0,21,59.4000015259,G,G,2.0,G
414,10055,publique,uzima,commerciale informatique,FSEG,NORD-KIVU,H,56.0,23,55.8999996185,G,G,2.0,G
417,11330,catholique,uzima,commerciale informatique,FSEG,NORD-KIVU,F,60.0,19,58.5999984741,G,G,1.0,G
419,11356,catholique,uzima,commerciale informatique,FSEG,NORD-KIVU,F,58.0,22,53.0,G,G,1.0,G
420,11824,catholique,uzima,commerciale informatique,FSEG,NORD-KIVU,F,62.0,20,58.2000007629,G,G,1.0,G
433,4233,protestant,maendeleo,latin philo,FSEG,NORD-KIVU,H,52.0,27,60.2999992371,G,G,1.0,A
434,4352,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,H,51.0,29,57.75,G,G,2.0,D
435,4471,protestant,maendeleo,latin philo,FSEG,NORD-KIVU,F,51.0,27,64.5,G,G,1.0,G
436,4528,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,26,58.0,G,G,1.0,G
440,4831,protestant,maendeleo,sociale,FSEG,NORD-KIVU,H,55.0,26,53.0,G,A,1.0,G
449,5652,protestant,maendeleo,sociale,FSEG,NORD-KIVU,F,52.0,28,54.5,G,G,1.0,G
453,6207,protestant,maendeleo,sociale,FSEG,NORD-KIVU,H,56.0,26,49.7000007629,G,A,1.0,G
454,6264,protestant,maendeleo,sociale,FSEG,NORD-KIVU,H,52.0,23,58.6499996185,G,G,2.0,G
455,6308,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,27,62.1499996185,G,G,2.0,A
456,6370,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,F,53.0,27,58.4500007629,G,G,2.0,G
461,7180,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,23,58.5999984741,G,G,1.0,G
462,7237,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,H,64.0,26,57.933333079,G,G,3.0,G
463,7255,protestant,maendeleo,sociale,FSEG,NORD-KIVU,H,63.0,26,62.0333340963,G,G,3.0,G
464,7290,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,H,57.0,27,57.3000005086,G,G,3.0,G
476,8145,protestant,maendeleo,sociale,FSEG,NORD-KIVU,H,54.0,24,58.4666671753,G,G,3.0,G
478,8194,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,F,54.0,25,56.4000002543,G,G,3.0,G
480,8217,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,H,65.0,23,59.2333335876,G,G,3.0,G
481,8274,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,F,61.0,26,54.566666921,G,E,3.0,G
483,8295,protestant,maendeleo,sociale,FSEG,NORD-KIVU,H,59.0,24,57.0999997457,G,G,3.0,E
485,8430,protestant,maendeleo,sociale,FSEG,NORD-KIVU,F,58.0,26,57.5666656494,G,G,3.0,G
487,8471,protestant,maendeleo,latin philo,FSEG,NORD-KIVU,F,61.0,23,51.7000007629,G,D,2.0,G
488,8484,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,H,60.0,23,64.5999984741,G,G,1.0,A
489,8492,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,24,57.4666671753,G,G,3.0,G
492,8642,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,H,54.0,25,55.8499984741,G,G,2.0,G
493,8686,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,F,53.0,23,57.066666921,G,G,3.0,G
495,8750,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,H,59.0,25,57.7666664123,G,G,3.0,G
497,8916,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,H,50.0,24,58.3000005086,G,G,3.0,G
498,8920,protestant,maendeleo,sociale,FSEG,NORD-KIVU,H,72.0,22,62.0333340963,G,G,3.0,C
500,9040,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,H,60.0,23,57.4666659037,G,G,3.0,G
501,9124,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,F,60.0,22,57.7666664123,G,G,3.0,G
502,9141,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,F,63.0,24,58.5,G,G,3.0,G
503,9207,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,23,49.7999992371,G,D,2.0,G
504,9265,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,25,55.7333335877,G,G,3.0,G
507,9402,protestant,maendeleo,latin philo,FSEG,NORD-KIVU,F,52.0,22,56.0499992371,G,G,2.0,G
508,9404,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,F,50.0,23,44.0,G,A,1.0,G
510,9638,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,23,57.4000002543,G,G,3.0,E
512,9682,protestant,maendeleo,sociale,FSEG,NORD-KIVU,F,64.0,22,58.5999984741,G,G,2.0,G
523,10188,protestant,maendeleo,latin philo,FSEG,NORD-KIVU,F,58.0,21,53.4000015259,G,G,1.0,G
526,10425,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,H,64.0,22,56.4000015259,G,G,1.0,G
528,10456,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,F,61.0,21,51.6500015259,G,D,2.0,G
530,10634,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,22,49.4000015259,G,A,1.0,G
533,10730,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,F,53.0,22,59.2000007629,G,G,2.0,G
535,10820,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,H,62.0,28,59.5,G,G,2.0,G
536,11317,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,F,55.0,20,56.0999984741,G,G,1.0,G
538,11345,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,H,56.0,19,56.0999984741,G,G,1.0,G
542,11580,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,F,67.0,22,58.2000007629,G,G,1.0,G
545,11840,protestant,maendeleo,commmerciale et adm,FSEG,NORD-KIVU,F,55.0,22,55.5,G,G,1.0,G
546,12030,protestant,maendeleo,latin philo,FSEG,NORD-KIVU,F,57.0,20,57.7999992371,G,G,1.0,G
547,12040,protestant,maendeleo,latin philo,FSEG,NORD-KIVU,F,55.0,21,55.0999984741,G,G,1.0,G
548,12045,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,H,58.0,20,57.2999992371,G,G,1.0,G
550,12095,protestant,maendeleo,pedagogie,FSEG,NORD-KIVU,H,66.0,21,57.4000015259,G,G,1.0,G
558,1061,publique,ngoma,pedagogie,FSEG,NORD-KIVU,H,51.0,38,59.2999992371,G,G,2.0,G
567,6327,publique,ngoma,latin philo,FSEG,NORD-KIVU,H,59.0,27,45.0,G,A,1.0,G
569,6530,publique,ngoma,bio-chimie,FSEG,NORD-KIVU,F,52.0,27,60.7000007629,G,G,2.0,D
570,6699,publique,ngoma,bio-chimie,FSEG,NORD-KIVU,F,54.0,25,57.75,G,G,2.0,G
575,7077,publique,ngoma,commerciale informatique,FSEG,SUD-KIVU,F,50.0,26,58.9666659037,G,G,3.0,G
577,7386,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,H,59.0,25,64.075000763,G,G,4.0,B
588,8393,publique,ngoma,latin philo,FSEG,NORD-KIVU,H,62.0,24,57.6000010173,G,G,3.0,G
593,8880,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,F,53.0,22,42.5,G,A,2.0,G
594,8906,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,H,56.8765221107,23,60.2333348592,G,G,3.0,E
595,8987,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,22,56.4333343506,G,G,3.0,G
599,9340,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,24,51.866666158,G,E,3.0,G
600,9561,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,22,51.7333335876,G,E,3.0,G
605,9837,publique,ngoma,math-physique,FSEG,NORD-KIVU,H,52.0,23,48.7999992371,G,A,1.0,G
606,9858,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,F,58.0,21,56.9500007629,G,G,2.0,D
609,9883,publique,ngoma,pedagogie,FSEG,NORD-KIVU,H,51.0,23,40.0,G,A,1.0,G
613,9954,publique,ngoma,sociale,FSEG,SUD-KIVU,H,52.0,23,54.0,G,G,2.0,G
618,10054,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,23,58.6000003815,G,G,2.0,D
619,10070,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,20,53.9500007629,G,D,2.0,G
620,10079,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,20,56.3999996185,G,G,2.0,D
625,10177,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,22,54.6000003815,G,G,2.0,G
626,10189,publique,ngoma,pedagogie,FSEG,NORD-KIVU,F,56.0,24,41.0,G,A,1.0,G
630,10253,publique,ngoma,latin philo,FSEG,NORD-KIVU,H,58.0,22,51.7999992371,G,D,2.0,G
631,10302,publique,ngoma,bio-chimie,FSEG,KATANGA,F,57.0,22,51.3999996185,G,D,2.0,G
636,10495,publique,ngoma,commmerciale et adm,FSEG,ORIENTALE,F,51.0,23,43.5,G,A,1.0,G
637,10503,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,22,49.0,G,A,1.0,G
642,10698,publique,ngoma,pedagogie,FSEG,NORD-KIVU,H,51.0,25,41.0,G,A,1.0,G
643,10725,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,22,55.4000015259,G,G,1.0,G
651,11431,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,20,54.2000007629,G,G,1.0,G
654,11505,privé,ngoma,sociale,FSEG,NORD-KIVU,F,51.0,22,53.2000007629,G,G,1.0,G
657,11651,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,H,54.0,21,56.0999984741,G,G,1.0,G
658,11653,publique,ngoma,bio-chimie,FSEG,NORD-KIVU,H,51.0,21,53.0999984741,G,G,1.0,A
