,ID,SCHOOLSTATUS,SCHOOL_RIGHT,OPTION_RIGHT,FAC,SCHOOLPROVINCE,GENDER,DIPPERC,AGE,CGPA,DistinctionRatio,EchecRatio,NACADYEAR,Pass1stSessionRatio
51,10124,protestant,zanner,commmerciale et adm,FSTA,NORD-KIVU,H,50.0,21,47.0,G,A,1.0,G
58,10560,protestant,zanner,latin philo,FSTA,NORD-KIVU,H,51.0,22,42.0,G,A,1.0,G
72,11697,protestant,zanner,commmerciale et adm,FSTA,NORD-KIVU,F,52.0,22,45.0999984741,G,A,1.0,G
78,3289,publique,edap/isp,math-physique,FSTA,SUD-KIVU,H,61.0,32,47.0,G,A,1.0,G
79,3691,publique,edap/isp,commmerciale et adm,FSTA,SUD-KIVU,H,59.0,30,64.3000011445,G,G,2.0,G
80,4617,publique,edap/isp,bio-chimie,FSTA,SUD-KIVU,H,61.0,25,75.0,A,G,2.0,D
81,6626,publique,edap/isp,math-physique,FSTA,SUD-KIVU,H,62.0,25,62.2666676839,G,G,3.0,G
82,7611,publique,edap/isp,bio-chimie,FSTA,SUD-KIVU,H,55.0,24,56.3333320618,G,E,3.0,C
84,9309,publique,edap/isp,math-physique,FSTA,SUD-KIVU,F,50.0,25,58.0999997457,G,G,3.0,E
87,11525,publique,edap/isp,math-physique,FSTA,NORD-KIVU,H,60.0,22,54.2000007629,G,G,1.0,G
91,11662,publique,mululusake,pedagogie,FSTA,NORD-KIVU,H,73.0,19,68.5,G,G,1.0,A
94,3440,publique,ibanda,pedagogie,FSTA,SUD-KIVU,H,50.0,30,41.0,G,A,1.0,G
95,3643,publique,ibanda,pedagogie,FSTA,SUD-KIVU,H,60.0,30,58.1666666667,G,G,3.0,G
103,6662,publique,ibanda,math-physique,FSTA,SUD-KIVU,H,68.0,25,60.3000005086,G,G,3.0,G
106,7672,publique,ibanda,bio-chimie,FSTA,SUD-KIVU,H,54.0,25,53.6499996185,G,D,2.0,G
107,7685,publique,ibanda,bio-chimie,FSTA,NORD-KIVU,H,60.0,26,52.8333333333,G,C,3.0,G
109,8326,publique,ibanda,bio-chimie,FSTA,NORD-KIVU,H,59.0,24,65.8333333333,E,G,3.0,E
112,9506,publique,ibanda,math-physique,FSTA,SUD-KIVU,F,55.0,22,48.9666659037,G,C,3.0,G
114,9829,publique,ibanda,math-physique,FSTA,SUD-KIVU,H,52.0,20,62.7000007629,G,G,2.0,A
115,10201,publique,ibanda,math-physique,FSTA,SUD-KIVU,H,62.0,21,57.3500003815,G,G,2.0,G
117,10358,publique,ibanda,math-physique,FSTA,SUD-KIVU,H,52.0,24,57.3500003815,G,G,2.0,G
118,10484,publique,ibanda,pedagogie,FSTA,SUD-KIVU,H,50.0,20,68.4499969482,D,G,2.0,A
123,11791,publique,ibanda,bio-chimie,FSTA,NORD-KIVU,H,51.0,20,42.0,G,A,1.0,G
130,4307,catholique,iti gombe,mecanique machines outils,FSTA,KINSHASA,H,69.0,27,63.2999992371,G,G,2.0,G
135,10582,catholique,iti gombe,electronique générale,FSTA,ORIENTALE,H,60.0,25,48.0,G,A,1.0,G
136,11371,catholique,iti gombe,mec gene,FSTA,NORD-KIVU,H,56.0,21,55.7999992371,G,G,1.0,G
137,11378,publique,iti gombe,elec,FSTA,KINSHASA,H,52.0,26,47.7999992371,G,A,1.0,G
138,11455,catholique,iti gombe,elec,FSTA,NORD-KIVU,H,65.0,19,60.9000015259,G,G,1.0,G
139,11636,catholique,iti gombe,mec gene,FSTA,NORD-KIVU,H,52.0,21,60.2000007629,G,G,1.0,G
140,11648,catholique,iti gombe,elec,FSTA,NORD-KIVU,H,68.0,20,69.3000030518,G,G,1.0,A
141,11678,catholique,iti gombe,elec,FSTA,NORD-KIVU,H,56.0,19,59.7000007629,G,G,1.0,G
142,11679,catholique,iti gombe,mec gene,FSTA,NORD-KIVU,H,60.0,20,60.0999984741,G,G,1.0,G
148,9126,publique,butembo,sociale,FSTA,NORD-KIVU,H,58.0,27,46.0,G,A,1.0,G
154,10867,publique,butembo,elec indust,FSTA,NORD-KIVU,H,58.0,23,57.5,G,G,2.0,G
158,11558,publique,butembo,math-physique,FSTA,NORD-KIVU,H,65.0,21,61.5,G,G,1.0,A
162,12111,publique,butembo,construction,FSTA,NORD-KIVU,H,62.0,21,40.0,G,A,1.0,G
164,12167,publique,butembo,construction,FSTA,NORD-KIVU,H,60.0,23,42.0,G,A,1.0,G
165,12186,publique,butembo,agrecole,FSTA,NORD-KIVU,H,67.0,20,54.5,G,G,1.0,G
169,11624,protestant,masisi,sociale,FSTA,NORD-KIVU,H,52.0,22,44.0,G,A,1.0,G
235,10221,publique,ndosho,bio-chimie,FSTA,NORD-KIVU,H,65.0,21,65.25,G,G,2.0,D
238,10549,publique,ndosho,bio-chimie,FSTA,NORD-KIVU,F,61.0,21,60.9500007629,G,G,2.0,D
244,11778,privé,ndosho,sociale,FSTA,SUD-KIVU,F,55.0,23,49.0,G,A,1.0,G
245,11969,privé,ndosho,sociale,FSTA,NORD-KIVU,F,59.0,18,49.0,G,A,1.0,G
264,6614,protestant,himbi,latin philo,FSTA,NORD-KIVU,H,65.0,27,58.5333328247,G,E,3.0,G
270,7547,protestant,himbi,commmerciale et adm,FSTA,NORD-KIVU,H,60.0,23,39.5,G,A,1.0,G
287,9162,protestant,himbi,latin philo,FSTA,KASAI ORIENTAL,H,66.0,22,61.5999984741,G,G,3.0,G
299,9684,protestant,himbi,pedagogie,FSTA,NORD-KIVU,H,60.0,23,52.1000003815,G,D,2.0,G
300,9921,protestant,himbi,commmerciale et adm,FSTA,NORD-KIVU,H,58.0,21,48.0,G,A,1.0,G
301,9930,protestant,himbi,pedagogie,FSTA,NORD-KIVU,H,71.0,21,66.7000007629,G,G,2.0,A
310,10624,protestant,himbi,commmerciale et adm,FSTA,NORD-KIVU,H,56.0,22,58.5,G,G,2.0,G
318,11542,protestant,himbi,latin philo,FSTA,NORD-KIVU,F,65.0,21,55.7999992371,G,G,1.0,A
338,8682,catholique,kambali,math-physique,FSTA,NORD-KIVU,H,61.0,27,71.6999969482,A,G,1.0,G
340,9337,catholique,kambali,latin philo,FSTA,NORD-KIVU,H,60.0,21,55.6666666667,G,E,3.0,E
342,10170,catholique,kambali,latin philo,FSTA,NORD-KIVU,H,76.0,21,65.3999996185,G,G,2.0,D
344,10901,catholique,kambali,math-physique,FSTA,NORD-KIVU,H,57.0,21,57.3500003815,G,G,2.0,G
357,7597,catholique,mwanga/ uvira,math-physique,FSTA,SUD-KIVU,H,59.0,23,58.3999996185,G,G,4.0,F
364,11506,catholique,mwanga/ uvira,bio-chimie,FSTA,SUD-KIVU,H,59.0,23,43.0,G,A,1.0,G
367,11901,catholique,mwanga/ uvira,math-physique,FSTA,NORD-KIVU,H,67.0,22,66.8000030518,G,G,1.0,A
372,9893,protestant,kimua,pedagogie,FSTA,NORD-KIVU,F,57.0,24,40.0,G,A,1.0,G
377,12099,catholique,it kasabinyole,mec gene,FSTA,NORD-KIVU,H,60.0,21,46.7000007629,G,A,1.0,G
382,11673,catholique,mgr henri pierrard,bio-chimie,FSTA,NORD-KIVU,H,51.0,21,46.7999992371,G,A,1.0,G
396,8151,publique,uzima,commerciale informatique,FSTA,NORD-KIVU,H,67.0,22,67.2749996185,D,G,4.0,B
401,8205,publique,uzima,commerciale informatique,FSTA,NORD-KIVU,H,50.0,23,51.5999997457,G,E,3.0,G
416,11327,publique,uzima,commerciale informatique,FSTA,NORD-KIVU,F,56.0,21,45.2999992371,G,A,1.0,G
421,11863,publique,uzima,sociale,FSTA,NORD-KIVU,F,63.0,19,46.0,G,A,1.0,G
468,7588,protestant,maendeleo,commmerciale et adm,FSTA,NORD-KIVU,H,56.8765221107,23,54.2250003815,G,D,4.0,F
505,9299,protestant,maendeleo,commmerciale et adm,FSTA,MANIEMA,H,50.0,21,53.8500003815,G,D,2.0,G
514,9957,protestant,maendeleo,latin philo,FSTA,NORD-KIVU,H,54.0,21,56.5,G,G,2.0,G
532,10682,protestant,maendeleo,commmerciale et adm,FSTA,NORD-KIVU,H,59.0,20,54.6499996185,G,D,2.0,G
537,11343,protestant,maendeleo,commmerciale et adm,FSTA,NORD-KIVU,H,52.0,20,43.2999992371,G,A,1.0,G
539,11514,protestant,maendeleo,latin philo,FSTA,NORD-KIVU,H,52.0,19,41.0,G,A,1.0,G
543,11633,protestant,maendeleo,commmerciale et adm,FSTA,NORD-KIVU,H,50.0,19,43.0,G,A,1.0,G
554,10403,privé,bakita,bio-chimie,FSTA,SUD-KIVU,H,52.0,23,51.2000007629,G,A,1.0,G
555,11324,privé,bakita,bio-chimie,FSTA,SUD-KIVU,H,55.0,21,62.2000007629,G,G,1.0,G
557,11800,catholique,rambo,commmerciale et adm,FSTA,SUD-KIVU,H,65.0,22,44.0,G,A,1.0,G
559,3320,publique,ngoma,sociale,FSTA,NORD-KIVU,H,52.0,30,40.0,G,A,1.0,G
587,8265,publique,ngoma,bio-chimie,FSTA,NORD-KIVU,H,60.0,24,61.9250011444,G,F,4.0,F
589,8681,publique,ngoma,math-physique,FSTA,NORD-KIVU,H,51.0,23,53.5999997457,G,E,3.0,G
592,8871,publique,ngoma,math-physique,FSTA,NORD-KIVU,H,50.0,22,42.0,G,A,1.0,G
596,9091,publique,ngoma,pedagogie,FSTA,NORD-KIVU,H,56.0,25,55.9333343506,G,E,3.0,E
611,9945,publique,ngoma,math-physique,FSTA,NORD-KIVU,H,59.0,20,48.0,G,A,1.0,G
612,9948,publique,ngoma,math-physique,FSTA,NORD-KIVU,H,59.0,21,59.3500003815,G,G,2.0,G
616,10011,publique,ngoma,pedagogie,FSTA,NORD-KIVU,H,63.0,21,59.5499992371,G,G,2.0,D
621,10111,publique,ngoma,bio-chimie,FSTA,NORD-KIVU,H,51.0,24,54.0,G,A,1.0,G
628,10220,publique,ngoma,math-physique,FSTA,NORD-KIVU,H,64.0,21,54.8999996185,G,D,2.0,G
632,10331,publique,ngoma,pedagogie,FSTA,KATANGA,H,50.0,24,44.0,G,A,1.0,G
640,10639,publique,ngoma,pedagogie,FSTA,NORD-KIVU,H,52.0,21,52.3000011444,G,D,2.0,G
644,10764,publique,ngoma,math-physique,FSTA,NORD-KIVU,H,68.0,23,58.8999996185,G,G,2.0,D
648,10864,publique,ngoma,bio-chimie,FSTA,NORD-KIVU,H,54.0,22,57.25,G,G,2.0,G
653,11504,publique,ngoma,pedagogie,FSTA,NORD-KIVU,H,59.0,22,52.5,G,G,1.0,G
663,12195,privé,ngoma,sociale,FSTA,NORD-KIVU,H,52.0,20,48.5,G,A,1.0,G
673,9482,protestant,kishanga,math-physique,FSTA,NORD-KIVU,H,63.0,23,44.2999992371,G,A,1.0,G
674,9523,protestant,kishanga,pedagogie,FSTA,NORD-KIVU,F,63.0,22,46.0,G,A,1.0,G
684,4372,privé,mama yetu,bio-chimie,FSTA,NORD-KIVU,H,51.0,27,46.0,G,A,1.0,G
691,5179,privé,mama yetu,bio-chimie,FSTA,NORD-KIVU,F,53.0,27,65.0499992371,G,G,2.0,G
721,10875,privé,mama yetu,bio-chimie,FSTA,NORD-KIVU,H,62.0,23,54.8999996185,G,D,2.0,G
728,11913,protestant,kirimavolo,elec,FSTA,NORD-KIVU,H,55.0,20,55.2999992371,G,G,1.0,G
729,2457,catholique,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,56.0,29,76.4000015259,A,G,1.0,A
730,11582,catholique,itfm/bukavu,mecanique machines outils,FSTA,SUD-KIVU,H,64.0,20,54.5,G,G,1.0,G
744,4091,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,60.0,27,72.1999994914,A,G,3.0,G
746,4119,protestant,metanoia,commmerciale et adm,FSTA,NORD-KIVU,H,50.0,27,43.5,G,A,2.0,G
750,4298,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,61.0,26,49.8500003815,G,D,2.0,G
751,4309,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,F,71.0,26,71.4500007629,D,G,2.0,D
757,4388,protestant,metanoia,latin philo,FSTA,NORD-KIVU,H,53.0,26,61.866666158,G,E,3.0,G
762,4492,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,61.0,23,54.133333842,G,E,3.0,G
763,4505,protestant,metanoia,bio-chimie,FSTA,inconnu,H,63.0,27,66.5499992371,G,G,2.0,G
807,6492,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,62.0,25,56.0333328247,G,E,3.0,G
808,6493,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,57.0,24,61.8999989827,G,G,3.0,E
845,7654,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,65.0,23,63.0333340963,G,G,3.0,G
860,8221,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,F,50.0,21,62.5,G,G,4.0,B
899,9130,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,61.0,21,59.6333325704,G,E,3.0,G
910,9267,protestant,metanoia,commmerciale et adm,FSTA,NORD-KIVU,H,64.0,23,48.0,G,A,1.0,G
927,9576,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,62.0,24,70.3999989827,C,G,3.0,G
951,10000,protestant,metanoia,commmerciale et adm,FSTA,NORD-KIVU,H,63.0,21,60.3999996185,G,G,2.0,D
966,10489,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,64.0,23,60.9500007629,G,G,2.0,A
967,10502,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,53.0,24,56.4000015259,G,G,2.0,G
973,10636,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,68.0,21,61.3500003815,G,G,2.0,A
979,10731,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,73.0,20,58.2000007629,G,G,2.0,D
980,10745,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,65.0,21,55.7000007629,G,G,1.0,G
1002,11484,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,86.0,19,76.0,A,G,1.0,A
1003,11485,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,60.0,20,62.9000015259,G,G,1.0,G
1018,11718,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,77.0,20,65.0,G,G,1.0,A
1029,12017,privé,metanoia,latin philo,FSTA,NORD-KIVU,H,63.0,19,46.0,G,A,1.0,G
1034,12058,protestant,metanoia,commmerciale et adm,FSTA,NORD-KIVU,H,55.0,20,52.9000015259,G,G,1.0,G
1036,12227,protestant,metanoia,commmerciale et adm,FSTA,NORD-KIVU,H,65.0,23,64.5,G,G,1.0,G
1037,12229,protestant,metanoia,bio-chimie,FSTA,NORD-KIVU,H,62.0,24,59.75,D,D,2.0,G
1040,10457,privé,tumba,commmerciale et adm,FSTA,NORD-KIVU,H,59.0,23,53.6000003815,G,D,2.0,G
1048,4107,publique,namurera,pedagogie,FSTA,SUD-KIVU,H,56.0,27,54.9500007629,G,D,2.0,G
1053,10151,publique,namurera,pedagogie,FSTA,SUD-KIVU,H,52.0,22,57.5,G,D,2.0,G
1055,11513,publique,namurera,pedagogie,FSTA,NORD-KIVU,H,53.0,22,49.0999984741,G,A,1.0,G
1073,10853,protestant,chidasa,math-physique,FSTA,NORD-KIVU,H,54.0,23,44.0,G,A,1.0,G
1074,12118,protestant,chidasa,pedagogie,FSTA,SUD-KIVU,H,64.0,21,46.0,G,A,1.0,G
1077,10347,privé,de l'unite,sociale,FSTA,SUD-KIVU,H,53.0,21,49.0,G,A,1.0,G
1078,11350,privé,de l'unite,sociale,FSTA,NORD-KIVU,H,54.0,21,46.7000007629,G,A,1.0,G
1079,11710,privé,de l'unite,mec gene,FSTA,NORD-KIVU,H,51.0,22,42.0,G,A,1.0,G
1080,11871,privé,de l'unite,pedagogie,FSTA,NORD-KIVU,H,57.0,19,51.4000015259,G,G,1.0,G
1084,12081,catholique,busimba,pedagogie,FSTA,NORD-KIVU,H,53.0,23,46.9000015259,G,A,1.0,G
1092,7667,protestant,lukanga,bio-chimie,FSTA,NORD-KIVU,H,63.0,24,65.5333340963,E,G,3.0,G
1096,9263,protestant,lukanga,machine outil,FSTA,NORD-KIVU,H,57.0,23,46.0,G,A,1.0,G
1097,9517,protestant,lukanga,mecanique machines outils,FSTA,NORD-KIVU,H,61.0,23,48.0,G,A,1.0,G
1100,10640,protestant,lukanga,elec,FSTA,NORD-KIVU,H,58.0,23,59.1000003815,G,G,2.0,G
1124,7661,protestant,kalungu,latin philo,FSTA,SUD-KIVU,H,55.0,27,47.4000002543,G,C,3.0,G
1138,9924,protestant,kalungu,sociale,FSTA,NORD-KIVU,H,60.0,21,56.8000011444,G,G,2.0,G
1140,10211,protestant,kalungu,pedagogie,FSTA,NORD-KIVU,H,60.0,21,54.0999984741,G,G,1.0,G
1142,10369,protestant,kalungu,math-physique,FSTA,NORD-KIVU,H,62.0,22,64.8499984741,G,G,2.0,D
1143,10381,protestant,kalungu,math-physique,FSTA,NORD-KIVU,H,55.0,21,62.9499988555,G,G,2.0,D
1153,12126,privé,kalungu,pedagogie,FSTA,NORD-KIVU,H,62.0,20,49.0,G,A,1.0,G
1159,11823,privé,la pereaux,construction,FSTA,SUD-KIVU,H,58.0,21,43.0,G,A,1.0,G
1164,4490,privé,pilote de katana,math-physique,FSTA,MANIEMA,H,50.0,31,48.8999996185,G,D,2.0,G
1168,10568,privé,pilote de katana,bio-chimie,FSTA,SUD-KIVU,H,59.0,21,62.8000011444,G,G,2.0,D
1171,4300,catholique,malikia wa bingu,commerciale informatique,FSTA,NORD-KIVU,F,66.0,26,64.6500015259,G,G,2.0,G
1174,4612,catholique,malikia wa bingu,commerciale informatique,FSTA,NORD-KIVU,F,58.0,26,46.5,G,A,2.0,G
1181,7604,catholique,malikia wa bingu,commmerciale et adm,FSTA,NORD-KIVU,F,53.0,23,55.066666921,G,E,3.0,E
1208,8193,privé,moria,pedagogie,FSTA,SUD-KIVU,H,52.0,24,49.7000007629,G,A,1.0,G
1236,10641,privé,moria,commmerciale et adm,FSTA,NORD-KIVU,H,52.0,24,53.2999992371,G,A,1.0,G
1238,10740,privé,moria,commmerciale et adm,FSTA,NORD-KIVU,H,62.0,21,56.0500011444,G,G,2.0,G
1243,11748,privé,moria,sociale,FSTA,SUD-KIVU,H,61.0,22,47.0,G,A,1.0,G
1244,11769,publique,moria,sociale,FSTA,NORD-KIVU,F,51.0,21,42.0,G,A,1.0,G
1246,11873,privé,moria,pedagogie,FSTA,SUD-KIVU,H,51.0,22,41.0,G,A,1.0,G
1263,7647,publique,mawato,math-physique,FSTA,SUD-KIVU,H,61.0,25,62.5749998093,G,G,4.0,F
1272,9231,publique,mawato,math-physique,FSTA,SUD-KIVU,H,56.0,24,51.8666674296,G,E,3.0,G
1273,9456,publique,mawato,pedagogie,FSTA,NORD-KIVU,F,61.0,25,49.0,G,A,1.0,G
1275,9853,publique,mawato,math-physique,FSTA,SUD-KIVU,H,51.0,24,64.2000007629,G,G,2.0,G
1290,4947,publique,mikeno nc,sociale,FSTA,NORD-KIVU,H,53.0,27,52.0,G,D,2.0,G
1318,9938,publique,mikeno nc,commmerciale et adm,FSTA,NORD-KIVU,H,61.0,21,45.0,G,A,1.0,G
1324,10341,publique,mikeno nc,sociale,FSTA,NORD-KIVU,H,54.0,22,45.0,G,A,1.0,G
1326,10414,publique,mikeno nc,commmerciale et adm,FSTA,NORD-KIVU,H,57.0,21,59.1000003815,G,G,2.0,D
1370,8648,catholique,sainte ursule,nutr,FSTA,NORD-KIVU,F,69.0,22,63.7333335877,G,G,3.0,G
1394,9831,catholique,sainte ursule,sociale,FSTA,NORD-KIVU,F,65.0,20,58.6999988556,G,G,2.0,D
1414,10340,catholique,sainte ursule,bio-chimie,FSTA,NORD-KIVU,F,67.0,21,62.1000003815,G,G,2.0,G
1439,11536,catholique,sainte ursule,sociale,FSTA,NORD-KIVU,F,56.0,19,46.0999984741,G,A,1.0,G
1442,11594,catholique,sainte ursule,sociale,FSTA,NORD-KIVU,F,60.0,20,56.2000007629,G,G,1.0,G
1463,5745,protestant,visoke,mec gene,FSTA,NORD-KIVU,H,61.0,25,43.0,G,A,1.0,G
1467,7584,protestant,visoke,mec gene,FSTA,NORD-KIVU,H,62.0,24,63.9499988556,G,G,4.0,D
1471,8745,protestant,visoke,mec gene,FSTA,NORD-KIVU,H,60.0,27,40.0,G,A,1.0,G
1473,9136,protestant,visoke,mec gene,FSTA,NORD-KIVU,H,58.0,22,65.4333356222,G,G,3.0,E
1474,9303,protestant,visoke,pedagogie,FSTA,NORD-KIVU,H,52.0,24,43.5,G,A,1.0,G
1483,10643,protestant,visoke,mec gene,FSTA,NORD-KIVU,H,54.0,21,71.0,A,G,1.0,G
1484,11342,protestant,visoke,elec,FSTA,NORD-KIVU,H,50.0,20,44.7999992371,G,A,1.0,G
1486,11777,protestant,visoke,pedagogie,FSTA,NORD-KIVU,H,74.0,21,43.0999984741,G,A,1.0,G
1492,9022,protestant,lasagesse,math-physique,FSTA,NORD-KIVU,H,52.0,22,62.3333320618,E,G,3.0,G
1494,11742,protestant,lasagesse,pedagogie,FSTA,SUD-KIVU,H,57.0,21,49.5,G,A,1.0,G
1523,10885,publique,kalimba,bio-chimie,FSTA,MANIEMA,F,51.0,22,53.75,G,D,2.0,G
1534,10158,catholique,kashofu,pedagogie,FSTA,SUD-KIVU,H,68.0,24,59.4500007629,G,G,2.0,G
1539,11637,catholique,kashofu,bio-chimie,FSTA,NORD-KIVU,H,50.0,21,55.0,G,G,1.0,G
1563,9116,catholique,nyamukola,pedagogie,FSTA,SUD-KIVU,H,65.0,22,56.2000007629,G,D,2.0,D
1565,9928,catholique,nyamukola,pedagogie,FSTA,NORD-KIVU,H,52.0,23,48.5499992371,G,D,2.0,G
1583,11585,catholique,thabiti,bio-chimie,FSTA,KATANGA,H,60.0,21,53.4000015259,G,G,1.0,G
1584,2436,catholique,itfm/bukavu,machine outil,FSTA,SUD-KIVU,H,58.0,32,48.0,G,A,1.0,G
1585,4071,catholique,itfm/bukavu,machine outil,FSTA,SUD-KIVU,F,63.0,28,71.1999969482,A,G,1.0,G
1586,4083,catholique,itfm/bukavu,mecanique machines outils,FSTA,SUD-KIVU,H,53.0,30,59.5499992371,G,G,2.0,G
1587,4097,catholique,itfm/bukavu,mec gene,FSTA,SUD-KIVU,H,63.0,27,64.7000007629,G,G,2.0,D
1588,4117,catholique,itfm/bukavu,machine outil,FSTA,SUD-KIVU,H,57.0,28,65.8000030518,G,G,1.0,G
1589,4282,catholique,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,54.0,26,70.75,D,G,2.0,G
1590,4284,catholique,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,53.0,27,50.8000005086,G,C,3.0,G
1591,4313,catholique,itfm/bukavu,elec,FSTA,SUD-KIVU,F,51.0,26,68.6000022888,D,G,2.0,G
1592,4371,catholique,itfm/bukavu,machine outil,FSTA,SUD-KIVU,H,58.0,28,64.75,G,G,2.0,G
1593,4489,catholique,itfm/bukavu,elec,FSTA,SUD-KIVU,H,60.0,27,66.4500007629,D,G,2.0,G
1594,4498,catholique,itfm/bukavu,elec indust,FSTA,inconnu,F,52.0,27,61.1499996185,G,G,2.0,G
1595,6720,catholique,itfm/bukavu,mecanique machines outils,FSTA,SUD-KIVU,H,56.0,29,46.0,G,A,1.0,G
1597,8270,catholique,itfm/bukavu,machine outil,FSTA,NORD-KIVU,H,58.0,24,60.4250001907,G,G,4.0,B
1598,8325,catholique,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,65.0,22,62.9749994278,G,G,4.0,D
1599,8346,catholique,itfm/bukavu,secretariat,FSTA,NORD-KIVU,F,75.0,22,64.9499998093,G,G,4.0,D
1600,9958,catholique,itfm/bukavu,mecanique machines outils,FSTA,SUD-KIVU,H,59.0,22,71.6999969482,D,G,2.0,A
1601,10043,catholique,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,58.0,21,79.0999984741,A,G,1.0,A
1602,10051,catholique,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,60.0,22,72.5,A,G,2.0,D
1603,10142,catholique,itfm/bukavu,elec indust,FSTA,NORD-KIVU,H,56.0,20,69.6500015259,D,G,2.0,A
1604,10165,catholique,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,57.0,20,67.1500015259,D,G,2.0,D
1605,10166,catholique,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,56.0,22,65.9500007629,G,G,2.0,D
1606,10199,catholique,itfm/bukavu,mecanique machines outils,FSTA,SUD-KIVU,H,65.0,21,83.5499992371,A,G,2.0,D
1607,10200,catholique,itfm/bukavu,mecanique machines outils,FSTA,SUD-KIVU,H,57.0,23,71.0499992371,D,G,2.0,D
1608,10388,catholique,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,62.0,20,74.1499977112,A,G,2.0,A
1609,10574,catholique,itfm/bukavu,mec gene,FSTA,SUD-KIVU,H,63.0,22,74.9500007629,A,G,2.0,A
1610,11532,catholique,itfm/bukavu,mec gene,FSTA,NORD-KIVU,H,62.0,20,64.9000015259,G,G,1.0,G
1611,11538,catholique,itfm/bukavu,mecanique machines outils,FSTA,NORD-KIVU,H,68.0,21,53.5,G,G,1.0,G
1612,11609,catholique,itfm/bukavu,mecanique machines outils,FSTA,NORD-KIVU,H,61.0,24,59.7999992371,G,G,1.0,A
1613,11708,catholique,itfm/bukavu,elec,FSTA,NORD-KIVU,H,57.0,19,59.2000007629,G,G,1.0,A
1614,11753,catholique,itfm/bukavu,mec gene,FSTA,NORD-KIVU,H,62.0,20,48.0,G,A,1.0,G
